location_name,watershed_name,rainfall(mm),Lat_DD,Lon_DD,date,year,UTM_Easting,UTM_Northing,UTM_Zone
Banyu Meneng,DAS Dolog,1,-7.090561111,110.4998361,3/28/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,2.5,-7.090561111,110.4998361,3/29/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,6,-7.090561111,110.4998361,3/30/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,20.5,-7.090561111,110.4998361,3/31/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,0,-7.090561111,110.4998361,4/1/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,0,-7.090561111,110.4998361,4/5/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,9,-7.090561111,110.4998361,4/6/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,8.5,-7.090561111,110.4998361,4/7/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,98,-7.090561111,110.4998361,4/8/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,0,-7.090561111,110.4998361,4/9/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,9.5,-7.090561111,110.4998361,4/11/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,2,-7.090561111,110.4998361,4/12/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,3,-7.090561111,110.4998361,4/14/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,2,-7.090561111,110.4998361,4/15/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,0,-7.090561111,110.4998361,4/16/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,6,-7.090561111,110.4998361,4/18/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,27.5,-7.090561111,110.4998361,4/19/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,0,-7.090561111,110.4998361,4/24/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,24,-7.090561111,110.4998361,4/30/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,3.5,-7.090561111,110.4998361,5/5/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,26,-7.090561111,110.4998361,5/6/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,1.5,-7.090561111,110.4998361,5/7/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,0,-7.090561111,110.4998361,5/16/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,81,-7.090561111,110.4998361,5/17/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,2.5,-7.090561111,110.4998361,5/19/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,1.5,-7.090561111,110.4998361,5/20/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,1,-7.090561111,110.4998361,5/23/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,0,-7.090561111,110.4998361,5/24/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,7,-7.090561111,110.4998361,5/25/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,15.5,-7.090561111,110.4998361,5/28/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,0,-7.090561111,110.4998361,5/29/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,27.5,-7.090561111,110.4998361,6/10/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,5,-7.090561111,110.4998361,6/11/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,17.5,-7.090561111,110.4998361,6/16/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,4,-7.090561111,110.4998361,6/17/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,12,-7.090561111,110.4998361,6/19/21,2021,444766.419,9216210.139,49S
